
.\Data\s26\2.pgm;10318;7133;
.\Data\s26\3.pgm;10318;7392;
.\Data\s26\4.pgm;10318;7183;
.\Data\s26\5.pgm;10318;7120;
.\Data\s26\6.pgm;10318;7267;
.\Data\s26\7.pgm;10318;7222;
.\Data\s26\8.pgm;10318;6749;
.\Data\s26\s1.pgm;10318;12416;
.\Data\s26\s10.pgm;10318;12986;
.\Data\s26\s11.pgm;10318;12841;
.\Data\s26\s15.pgm;10318;10760;
.\Data\s26\s16.pgm;10318;12094;
.\Data\s26\s18.pgm;10318;11577;
.\Data\s26\s21.pgm;10318;10900;
.\Data\s26\s23.pgm;10318;11030;
.\Data\s26\s24.pgm;10318;12077;
.\Data\s26\s26.pgm;10318;11190;
.\Data\s26\s29.pgm;10318;10593;
.\Data\s26\s3.pgm;10318;11536;
.\Data\s26\s30.pgm;10318;11437;
.\Data\s26\s32.pgm;10318;12286;
.\Data\s26\s33.pgm;10318;10958;
.\Data\s26\s35.pgm;10318;11271;
.\Data\s26\s38.pgm;10318;11539;
.\Data\s26\s39.pgm;10318;10469;
.\Data\s26\s40.pgm;10318;11537;
.\Data\s26\s5.pgm;10318;11581;
.\Data\s26\s7.pgm;10318;10807;
.\Data\s26\s8.pgm;10318;12477;
.\Data\s26\s9.pgm;10318;11641;
.\Data\s29\1.pgm;10318;8176;
.\Data\s29\2.pgm;10318;7315;
.\Data\s29\3.pgm;10318;7120;
.\Data\s29\4.pgm;10318;7678;
.\Data\s29\5.pgm;10318;7605;
.\Data\s29\6.pgm;10318;7480;
.\Data\s29\7.pgm;10318;7364;
.\Data\s29\8.pgm;10318;7445;
.\Data\s29\9.pgm;10318;6906;
.\Data\s29\s1.pgm;10318;13297;
.\Data\s29\s10.pgm;10318;13432;
.\Data\s29\s11.pgm;10318;11697;
.\Data\s29\s15.pgm;10318;12286;
.\Data\s29\s16.pgm;10318;11854;
.\Data\s29\s18.pgm;10318;14002;
.\Data\s29\s21.pgm;10318;11565;
.\Data\s29\s23.pgm;10318;12670;
.\Data\s29\s26.pgm;10318;12823;
.\Data\s29\s29.pgm;10318;10691;
.\Data\s29\s3.pgm;10318;12628;
.\Data\s29\s30.pgm;10318;11512;
.\Data\s29\s32.pgm;10318;12466;
.\Data\s29\s33.pgm;10318;10713;
.\Data\s29\s35.pgm;10318;12982;
.\Data\s29\s38.pgm;10318;12026;
.\Data\s29\s39.pgm;10318;11163;
.\Data\s29\s40.pgm;10318;12483;
.\Data\s29\s5.pgm;10318;13725;
.\Data\s29\s7.pgm;10318;12131;
.\Data\s29\s8.pgm;10318;13944;
.\Data\s29\s9.pgm;10318;12589;
.\Data\s3\1.pgm;10318;8587;
.\Data\s3\2.pgm;10318;7529;
.\Data\s3\3.pgm;10318;7236;
.\Data\s3\4.pgm;10318;7107;
.\Data\s3\5.pgm;10318;7050;
.\Data\s3\6.pgm;10318;7391;
.\Data\s3\7.pgm;10318;7441;
.\Data\s3\8.pgm;10318;7331;
.\Data\s3\9.pgm;10318;7331;
.\Data\s3\s1.pgm;10318;11857;
.\Data\s3\s10.pgm;10318;11700;
.\Data\s3\s11.pgm;10318;11231;
.\Data\s3\s15.pgm;10318;11248;
.\Data\s3\s16.pgm;10318;
